Template_ID;Template;Grade;Title;Source
705;Als allseits <appreciated> <contact> war <title_dat_acc> <name_s> persönliches Verhalten gegenüber Vorgesetzten, Kollegen und Mitarbeitern stets einwandfrei.;Good;yes;978-3-648-02666-3
706;Als allseits <appreciated> <contact> war <poss_nom_m_n_acc_n> persönliches Verhalten gegenüber Vorgesetzten, Kollegen und Mitarbeitern stets mustergültig.;Very Good;no;978-3-648-02666-3
706;Als allseits <appreciated> <contact> war <title_dat_acc> <name_s> persönliches Verhalten gegenüber Vorgesetzten, Kollegen und Mitarbeitern stets mustergültig.;Very Good;yes;978-3-648-02666-3
707;Als allseits <appreciated> <contact> war <poss_nom_m_n_acc_n> persönliches Verhalten gegenüber Vorgesetzten, Kollegen und Mitarbeitern stets vorbildlich.;Very Good;no;978-3-648-02666-3
707;Als allseits <appreciated> <contact> war <title_dat_acc> <name_s> persönliches Verhalten gegenüber Vorgesetzten, Kollegen und Mitarbeitern stets vorbildlich.;Very Good;yes;978-3-648-02666-3
708;Auch bei anspruchsvollen Aufgaben und unter besonders schwierigen Bedingungen erzielte <pers_pron_nom> stets Ergebnisse von höchster Güte.;Very Good;no;978-3-648-02666-3
708;Auch bei anspruchsvollen Aufgaben und unter besonders schwierigen Bedingungen erzielte <title> <name> stets Ergebnisse von höchster Güte.;Very Good;yes;978-3-648-02666-3
709;Auch bei anspruchsvollen Aufgaben und unter schwierigsten Bedingungen erzielte <pers_pron_nom> stets Ergebnisse von höchster Güte.;Very Good;no;978-3-648-02666-3
709;Auch bei anspruchsvollen Aufgaben und unter schwierigsten Bedingungen erzielte <title> <name> stets Ergebnisse von höchster Güte.;Very Good;yes;978-3-648-02666-3
710;Auch bei anspruchsvollsten Aufgaben und unter schwierigsten Bedingungen erzielte <pers_pron_nom> stets Ergebnisse von höchster Güte.;Very Good;no;978-3-648-02666-3
710;Auch bei anspruchsvollsten Aufgaben und unter schwierigsten Bedingungen erzielte <title> <name> stets Ergebnisse von höchster Güte.;Very Good;yes;978-3-648-02666-3
711;Auch bei hohem Arbeitsanfall war <pers_pron_nom> in der Regel belastbar.;Sufficient;no;978-3-648-02666-3
711;Auch bei hohem Arbeitsanfall war <title> <name> in der Regel belastbar.;Sufficient;yes;978-3-648-02666-3
712;Auch bei höchstem Arbeitsanfall war <pers_pron_nom> sehr belastbar.;Very Good;no;978-3-648-02666-3
712;Auch bei höchstem Arbeitsanfall war <title> <name> sehr belastbar.;Very Good;yes;978-3-648-02666-3
713;Auch bei sehr hohem Arbeitsanfall war <pers_pron_nom> sehr belastbar.;Good;no;978-3-648-02666-3
713;Auch bei sehr hohem Arbeitsanfall war <title> <name> sehr belastbar.;Good;yes;978-3-648-02666-3
714;Auch höchstem Arbeitsanfall war <pers_pron_nom> immer gewachsen.;Very Good;no;978-3-648-02666-3
714;Auch höchstem Arbeitsanfall war <title> <name> immer gewachsen.;Very Good;yes;978-3-648-02666-3
715;Auch in Situationen mit höchstem Arbeitsanfall erwies <pers_pron_nom> sich als sehr belastbar und agierte stets ruhig und zielorientiert.;Very Good;no;978-3-648-02666-3
715;Auch in Situationen mit höchstem Arbeitsanfall erwies <title> <name> sich als sehr belastbar und agierte stets ruhig und zielorientiert.;Very Good;yes;978-3-648-02666-3
716;Auch starkem Arbeitsanfall war <pers_pron_nom> immer gewachsen.;Good;no;978-3-648-02666-3
716;Auch starkem Arbeitsanfall war <title> <name> immer gewachsen.;Good;yes;978-3-648-02666-3
717;Auf <poss_dat_m_n> weiteren Berufs- und Lebensweg wünschen wir <pers_pron_dat> alles Gute und Erfolg.;Satisfactory;no;978-3-648-02666-3
717;Auf <poss_dat_m_n> weiteren Berufs- und Lebensweg wünschen wir <title_dat_acc> <name> alles Gute und Erfolg.;Satisfactory;yes;978-3-648-02666-3
718;Auf <poss_dat_m_n> weiteren Berufs- und Lebensweg wünschen wir <pers_pron_dat> alles Gute.;Sufficient;no;978-3-648-02666-3
718;Auf <poss_dat_m_n> weiteren Berufs- und Lebensweg wünschen wir <title_dat_acc> <name> alles Gute.;Sufficient;yes;978-3-648-02666-3
719;Aufgrund <poss_gen_w_pl_dat_w> Auffassungsgabe arbeitete <pers_pron_nom> sich meist zügig in neue Aufgabengebiete ein und durchdrang in der Regel auch komplexere Sachverhalte.;Sufficient;no;978-3-648-02666-3
719;Aufgrund <poss_gen_w_pl_dat_w> Auffassungsgabe arbeitete sich <title> <name> meist zügig in neue Aufgabengebiete ein und durchdrang in der Regel auch komplexere Sachverhalte.;Sufficient;yes;978-3-648-02666-3
720;Aufgrund <poss_gen_w_pl_dat_w> hilfsbereiten und kooperativen Wesensart war <pers_pron_nom> bei Vorgesetzten, Mitarbeitern und Kollegen anerkannt und geschätzt.;Satisfactory;no;978-3-648-02666-3
720;Aufgrund <poss_gen_w_pl_dat_w> hilfsbereiten und kooperativen Wesensart war <title> <name> bei Vorgesetzten, Mitarbeitern und Kollegen anerkannt und geschätzt.;Satisfactory;yes;978-3-648-02666-3
721;Aufgrund <poss_gen_w_pl_dat_w> hilfsbereiten und kooperativen Wesensart war <pers_pron_nom> bei Vorgesetzten, Mitarbeitern und Kollegen anerkannt und sehr geschätzt.;Good;no;978-3-648-02666-3
721;Aufgrund <poss_gen_w_pl_dat_w> hilfsbereiten und kooperativen Wesensart war <title> <name> bei Vorgesetzten, Mitarbeitern und Kollegen anerkannt und sehr geschätzt.;Good;yes;978-3-648-02666-3
722;Aufgrund <poss_gen_w_pl_dat_w> schnellen Auffassungsgabe arbeitete sich <pers_pron_nom> oft rasch in neue Aufgabengebiete ein und durchdrang auch komplexere Sachverhalte vollständig.;Satisfactory;no;978-3-648-02666-3
722;Aufgrund <poss_gen_w_pl_dat_w> schnellen Auffassungsgabe arbeitete sich <title> <name> oft rasch in neue Aufgabengebiete ein und durchdrang auch komplexere Sachverhalte vollständig.;Satisfactory;yes;978-3-648-02666-3
723;Aufgrund <poss_gen_w_pl_dat_w> sehr schnellen Auffassungsgabe arbeitete sich <pers_pron_nom> rasch in neue Aufgabengebiete ein und durchdrang auch komplexe Sachverhalte vollständig.;Good;no;978-3-648-02666-3
723;Aufgrund <poss_gen_w_pl_dat_w> sehr schnellen Auffassungsgabe arbeitete sich <title> <name> rasch in neue Aufgabengebiete ein und durchdrang auch komplexe Sachverhalte vollständig.;Good;yes;978-3-648-02666-3
724;Aufgrund <poss_gen_w_pl_dat_w> äußerst hilfsbereiten und kooperativen Wesensart war <pers_pron_nom> bei Vorgesetzten, Mitarbeitern und Kollegen hoch anerkannt und sehr geschätzt.;Very Good;no;978-3-648-02666-3
724;Aufgrund <poss_gen_w_pl_dat_w> äußerst hilfsbereiten und kooperativen Wesensart war <title> <name> bei Vorgesetzten, Mitarbeitern und Kollegen hoch anerkannt und sehr geschätzt.;Very Good;yes;978-3-648-02666-3
725;Aufgrund <poss_gen_w_pl_dat_w> äußerst raschen Auffassungsgabe arbeitete sich <pers_pron_nom> stets schnell in neue Aufgabengebiete ein, war vielseitig einsetzbar und überblickte dabei auch komplexeste Zusammenhänge vollständig.;Very Good;no;978-3-648-02666-3
725;Aufgrund <poss_gen_w_pl_dat_w> äußerst raschen Auffassungsgabe arbeitete sich <title> <name> stets schnell in neue Aufgabengebiete ein, war vielseitig einsetzbar und überblickte dabei auch komplexeste Zusammenhänge vollständig.;Very Good;yes;978-3-648-02666-3
726;Aufgrund <poss_gen_w_pl_dat_w> äußerst schnellen Auffassungsgabe arbeitete sich <pers_pron_nom> sehr rasch in neue Aufgabengebiete ein und durchdrang auch komplexe Sachverhalte vollständig.;Very Good;no;978-3-648-02666-3
726;Aufgrund <poss_gen_w_pl_dat_w> äußerst schnellen Auffassungsgabe arbeitete sich <title> <name> sehr rasch in neue Aufgabengebiete ein und durchdrang auch komplexe Sachverhalte vollständig.;Very Good;yes;978-3-648-02666-3
727;Aufgrund <poss_gen_w_pl_dat_w> äußerst schnellen Auffassungsgabe arbeitete sich <pers_pron_nom> sehr rasch in neue Aufgabengebiete ein und durchdrang auch sehr komplexe Sachverhalte vollständig.;Very Good;no;978-3-648-02666-3
727;Aufgrund <poss_gen_w_pl_dat_w> äußerst schnellen Auffassungsgabe arbeitete sich <title> <name> sehr rasch in neue Aufgabengebiete ein und durchdrang auch sehr komplexe Sachverhalte vollständig.;Very Good;yes;978-3-648-02666-3
728;Aufgrund <poss_gen_w_pl_dat_w> äußerst schnellen Auffassungsgabe arbeitete sich <pers_pron_nom> sehr rasch in neue Aufgabengebiete ein, war vielseitig einsetzbar und überblickte dabei auch schwierigste Zusammenhänge vollständig.;Very Good;no;978-3-648-02666-3
728;Aufgrund <poss_gen_w_pl_dat_w> äußerst schnellen Auffassungsgabe arbeitete sich <title> <name> sehr rasch in neue Aufgabengebiete ein, war vielseitig einsetzbar und überblickte dabei auch schwierigste Zusammenhänge vollständig.;Very Good;yes;978-3-648-02666-3
729;Besonders hervorheben möchten wir <poss_nom_w_pl_acc_w_pl> absolute Zuverlässigkeit und <poss_nom_m_n_acc_n> Pflichtbewusstsein.;Very Good;no;978-3-648-02666-3
729;Besonders hervorheben möchten wir <title_dat_acc> <name_s> absolute Zuverlässigkeit und <poss_nom_m_n_acc_n> Pflichtbewusstsein.;Very Good;yes;978-3-648-02666-3
730;Besonders hervorheben möchten wir <poss_nom_w_pl_acc_w_pl> guten Problemlösungsfähigkeiten und <poss_nom_m_n_acc_n> organisatorisches Talent, wodurch <pers_pron_nom> immer gute und gewinnbringende Ergebnisse erzielte.;Good;no;978-3-648-02666-3
730;Besonders hervorheben möchten wir <title_dat_acc> <name_s> guten Problemlösungsfähigkeiten und <poss_nom_m_n_acc_n> organisatorisches Talent, wodurch <pers_pron_nom> immer gute und gewinnbringende Ergebnisse erzielte.;Good;yes;978-3-648-02666-3
731;Besonders hervorheben möchten wir <poss_nom_w_pl_acc_w_pl> guten Problemlösungsfähigkeiten, wodurch <pers_pron_nom> immer gute und gewinnbringende Ergebnisse erzielte.;Good;no;978-3-648-02666-3
731;Besonders hervorheben möchten wir <title_dat_acc> <name_s> guten Problemlösungsfähigkeiten, wodurch <pers_pron_nom> immer gute und gewinnbringende Ergebnisse erzielte.;Good;yes;978-3-648-02666-3
732;Besonders hervorheben möchten wir <poss_nom_w_pl_acc_w_pl> sehr guten Problemlösungsfähigkeiten und <poss_nom_m_n_acc_n> großes organisatorisches Talent, wodurch <pers_pron_nom> immer sehr gute und gewinnbringende Ergebnisse erzielte.;Very Good;no;978-3-648-02666-3
732;Besonders hervorheben möchten wir <title_dat_acc> <name_s> sehr guten Problemlösungsfähigkeiten und <poss_nom_m_n_acc_n> großes organisatorisches Talent, wodurch <pers_pron_nom> immer sehr gute und gewinnbringende Ergebnisse erzielte.;Very Good;yes;978-3-648-02666-3
733;Besonders hervorheben möchten wir <poss_nom_w_pl_acc_w_pl> sehr guten Problemlösungsfähigkeiten, wodurch <pers_pron_nom> immer sehr gute und gewinnbringende Ergebnisse erzielte.;Very Good;no;978-3-648-02666-3
733;Besonders hervorheben möchten wir <title_dat_acc> <name_s> sehr guten Problemlösungsfähigkeiten, wodurch <pers_pron_nom> immer sehr gute und gewinnbringende Ergebnisse erzielte.;Very Good;yes;978-3-648-02666-3
734;Besonders hervorheben möchten wir, dass <pers_pron_nom> <poss_nom_m_n_acc_n> Fachwissen durch regelmäßige und erfolgreiche Weiterbildungsseminare eigeninitiativ erweiterte.;Very Good;no;978-3-648-02666-3
734;Besonders hervorheben möchten wir, dass <title> <name> <poss_nom_m_n_acc_n> Fachwissen durch regelmäßige und erfolgreiche Weiterbildungsseminare eigeninitiativ erweiterte.;Very Good;yes;978-3-648-02666-3
735;Besonders hervorheben möchten wir, dass <pers_pron_nom> Fachwissen mit großem Erfolg durch den regelmäßigen Besuch von Weiterbildungsseminaren erweiterte.;Very Good;no;978-3-648-02666-3
735;Besonders hervorheben möchten wir, dass <title> <name> Fachwissen mit großem Erfolg durch den regelmäßigen Besuch von Weiterbildungsseminaren erweiterte.;Very Good;yes;978-3-648-02666-3
736;Besonders hervorheben möchten wir, dass <pers_pron_nom> in eigener Initiative <poss_nom_m_n_acc_n> Fachwissen mit großem Erfolg durch den regelmäßigen Besuch von Weiterbildungsseminaren erweiterte.;Very Good;no;978-3-648-02666-3
736;Besonders hervorheben möchten wir, dass <title> <name> in eigener Initiative <poss_nom_m_n_acc_n> Fachwissen mit großem Erfolg durch den regelmäßigen Besuch von Weiterbildungsseminaren erweiterte.;Very Good;yes;978-3-648-02666-3
737;Besonders hervorzuheben sind <poss_nom_w_pl_acc_w_pl> außerordentlichen Fähigkeiten, schnell optimale Lösungen zu finden.;Very Good;no;978-3-648-02666-3
737;Besonders hervorzuheben sind <title_dat_acc> <name_s> außerordentlichen Fähigkeiten, schnell optimale Lösungen zu finden.;Very Good;yes;978-3-648-02666-3
738;Besonders unterstreichen möchten wir <poss_nom_w_pl_acc_w_pl> sehr beachtliche Fähigkeit, schnell hervorragende Lösungen zu finden.;Very Good;no;978-3-648-02666-3
738;Besonders unterstreichen möchten wir <title_dat_acc> <name_s> sehr beachtliche Fähigkeit, schnell hervorragende Lösungen zu finden.;Very Good;yes;978-3-648-02666-3
739;Dabei kam <pers_pron_dat> <poss_nom_w_pl_acc_w_pl> rasche Auffassungsgabe zu Gute.;Satisfactory;no;978-3-648-02666-3
739;Dabei kam <title_dat_acc> <name> <poss_nom_w_pl_acc_w_pl> rasche Auffassungsgabe zu Gute.;Satisfactory;yes;978-3-648-02666-3
740;Dabei kam <pers_pron_dat> <poss_nom_w_pl_acc_w_pl> schnelle Auffassungsgabe zu Gute.;Good;no;978-3-648-02666-3
740;Dabei kam <title_dat_acc> <name> <poss_nom_w_pl_acc_w_pl> schnelle Auffassungsgabe zu Gute.;Good;yes;978-3-648-02666-3
741;Dabei kam <pers_pron_dat> <poss_nom_w_pl_acc_w_pl> äußerst schnelle Auffassungsgabe zugute.;Very Good;no;978-3-648-02666-3
741;Dabei kam <title_dat_acc> <name> <poss_nom_w_pl_acc_w_pl> äußerst schnelle Auffassungsgabe zugute.;Very Good;yes;978-3-648-02666-3
742;Die Qualität <poss_gen_w_pl_dat_w> Arbeit lag jederzeit sehr weit über dem Standard <poss_gen_m_n> Teams.;Very Good;no;978-3-648-02666-3
742;Die Qualität von <title_dat_acc> <name_s> Arbeit lag jederzeit sehr weit über dem Standard <poss_gen_m_n> Teams.;Very Good;yes;978-3-648-02666-3
743;Die Qualität <poss_gen_w_pl_dat_w> Arbeit lag stets deutlich über dem Standard <poss_gen_m_n> Teams.;Good;no;978-3-648-02666-3
743;Die Qualität von <title_dat_acc> <name_s> Arbeit lag stets deutlich über dem Standard <poss_gen_m_n> Teams.;Good;yes;978-3-648-02666-3
744;Die Qualität <poss_gen_w_pl_dat_w> Arbeit war immer ausgesprochen hoch.;Very Good;no;978-3-648-02666-3
744;Die Qualität von <title_dat_acc> <name_s> Arbeit war immer ausgesprochen hoch.;Very Good;yes;978-3-648-02666-3
745;Die Resultate <poss_gen_w_pl_dat_w> Arbeit waren in jeder Hinsicht sehr gut.;Very Good;no;978-3-648-02666-3
745;Die Resultate von <title_dat_acc> <name_s> Arbeit waren in jeder Hinsicht sehr gut.;Very Good;yes;978-3-648-02666-3
746;Durch eine äußerst logische Vorgehensweise und Urteilsfähigkeit fand <pers_pron_nom> immer richtige Lösungen.;Very Good;no;978-3-648-02666-3
746;Durch eine äußerst logische Vorgehensweise und Urteilsfähigkeit fand <title> <name> immer richtige Lösungen.;Very Good;yes;978-3-648-02666-3
747;Erwähnenswert sind <poss_nom_w_pl_acc_w_pl> soliden Fähigkeiten, richtige Lösungen zu finden.;Sufficient;no;978-3-648-02666-3
747;Erwähnenswert sind <title_dat_acc> <name_s> soliden Fähigkeiten, richtige Lösungen zu finden.;Sufficient;yes;978-3-648-02666-3
748;Externe Schulungen besuchte <pers_pron_nom> in der Regel mit Erfolg.;Sufficient;no;978-3-648-02666-3
748;Externe Schulungen besuchte <title> <name> in der Regel mit Erfolg.;Sufficient;yes;978-3-648-02666-3
749;Externe Schulungen besuchte <pers_pron_nom> stets mit Erfolg.;Satisfactory;no;978-3-648-02666-3
749;Externe Schulungen besuchte <title> <name> stets mit Erfolg.;Satisfactory;yes;978-3-648-02666-3
750;Für <poss_nom_w_pl_acc_w_pl> berufliche wie persönliche Zukunft wünschen wir <pers_pron_dat> alles Gute und weiterhin viel Erfolg.;Good;no;978-3-648-02666-3
750;Für <poss_nom_w_pl_acc_w_pl> berufliche wie persönliche Zukunft wünschen wir <title_dat_acc> <name> alles Gute und weiterhin viel Erfolg.;Good;yes;978-3-648-02666-3
751;Für <poss_nom_w_pl_acc_w_pl> gute Arbeit danken wir <pers_pron_dat>.;Good;no;978-3-648-02666-3
751;Für <poss_nom_w_pl_acc_w_pl> gute Arbeit danken wir <title_dat_acc> <name>.;Good;yes;978-3-648-02666-3
752;Für <poss_nom_w_pl_acc_w_pl> sehr gute Arbeit danken wir <pers_pron_dat>.;Very Good;no;978-3-648-02666-3
752;Für <poss_nom_w_pl_acc_w_pl> sehr gute Arbeit danken wir <title_dat_acc> <name>.;Very Good;yes;978-3-648-02666-3
753;Für die Zukunft wünschen wir <pers_pron_dat> weiterhin beruflichen Erfolg und persönlich alles Gute.;Good;no;978-3-648-02666-3
753;Für die Zukunft wünschen wir <title_dat_acc> <name> weiterhin beruflichen Erfolg und persönlich alles Gute.;Good;yes;978-3-648-02666-3
754;Für die berufliche und private Zukunft wünschen wir <pers_pron_dat> alles Gute und Erfolg.;Sufficient;no;978-3-648-02666-3
754;Für die berufliche und private Zukunft wünschen wir <title_dat_acc> <name> alles Gute und Erfolg.;Sufficient;yes;978-3-648-02666-3
755;Für die berufliche und private Zukunft wünschen wir <pers_pron_dat> alles Gute und weiterhin viel Erfolg.;Satisfactory;no;978-3-648-02666-3
755;Für die berufliche und private Zukunft wünschen wir <title_dat_acc> <name> alles Gute und weiterhin viel Erfolg.;Satisfactory;yes;978-3-648-02666-3
756;Für die wertvolle Arbeit danken wir <pers_pron_dat> und wünschen <pers_pron_dat> weiterhin beruflich und privat alles Gute.;Good;no;978-3-648-02666-3
756;Für die wertvolle Arbeit danken wir <title_dat_acc> <name> und wünschen <pers_pron_dat> weiterhin beruflich und privat alles Gute.;Good;yes;978-3-648-02666-3
757;Generell agierte <pers_pron_nom> verantwortungsbewusst, zielorientiert und gewissenhaft.;Sufficient;no;978-3-648-02666-3
757;Generell agierte <title> <name> verantwortungsbewusst, zielorientiert und gewissenhaft.;Sufficient;yes;978-3-648-02666-3
758;Gleichwohl bedanken wir uns für <poss_nom_w_pl_acc_w_pl> geleisteten hervorragenden Dienste und wünschen <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> berufliche und private Zukunft weiterhin viel Erfolg und alles Gute.;Very Good;no;978-3-648-02666-3
758;Gleichwohl bedanken wir uns für <title_dat_acc> <name_s> geleisteten hervorragenden Dienst und wünschen <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> berufliche und private Zukunft weiterhin viel Erfolg und alles Gute.;Very Good;yes;978-3-648-02666-3
759;Gleichwohl bedauern wir <poss_dat_pl_acc_m> Weggang außerordentlich, danken <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> sehr guten Leistungen und wünschen <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> Zukunft beruflich wie persönlich alles Gute und weiterhin viel Erfolg.;Very Good;no;978-3-648-02666-3
759;Gleichwohl bedauern wir <poss_dat_pl_acc_m> Weggang außerordentlich, danken <title_dat_acc> <name> für <poss_nom_w_pl_acc_w_pl> sehr guten Leistungen und wünschen <pers_pron_dat> für <poss_nom_w_pl_acc_w_pl> Zukunft beruflich wie persönlich alles Gute und weiterhin viel Erfolg.;Very Good;yes;978-3-648-02666-3
760;Hervorheben möchten wir, dass <pers_pron_nom> <poss_nom_m_n_acc_n> Fachwissen durch den Besuch vonWeiterbildungsseminaren vertiefte.;Satisfactory;no;978-3-648-02666-3
760;Hervorheben möchten wir, dass <title> <name> <poss_nom_m_n_acc_n> Fachwissen durch den Besuch vonWeiterbildungsseminaren vertiefte.;Satisfactory;yes;978-3-648-02666-3
761;Hervorheben möchten wir, dass <pers_pron_nom> <poss_nom_m_n_acc_n> Fachwissen durch den regelmäßigen Besuch von Weiterbildungsseminaren erweiterte.;Satisfactory;no;978-3-648-02666-3
761;Hervorheben möchten wir, dass <title> <name> <poss_nom_m_n_acc_n> Fachwissen durch den regelmäßigen Besuch von Weiterbildungsseminaren erweiterte.;Satisfactory;yes;978-3-648-02666-3
762;Hervorheben möchten wir, dass <pers_pron_nom> <poss_nom_m_n_acc_n> Fachwissen durch regelmäßige und erfolgreiche Weiterbildungsseminare eigeninitiativ erweiterte.;Good;no;978-3-648-02666-3
762;Hervorheben möchten wir, dass <title> <name> <poss_nom_m_n_acc_n> Fachwissen durch regelmäßige und erfolgreiche Weiterbildungsseminare eigeninitiativ erweiterte.;Good;yes;978-3-648-02666-3
763;Hervorheben möchten wir, dass <pers_pron_nom> <poss_nom_m_n_acc_n> Fachwissen mit Erfolg durch den regelmäßigen Besuch von Weiterbildungsseminaren erweiterte.;Good;no;978-3-648-02666-3
763;Hervorheben möchten wir, dass <title> <name> <poss_nom_m_n_acc_n> Fachwissen mit Erfolg durch den regelmäßigen Besuch von Weiterbildungsseminaren erweiterte.;Good;yes;978-3-648-02666-3
764;Hervorheben möchten wir, dass <pers_pron_nom> stets bemüht war, <poss_nom_m_n_acc_n> Fachwissen durch regelmäßige Weiterbildungsseminare zu erweitern.;Sufficient;no;978-3-648-02666-3
764;Hervorheben möchten wir, dass <title> <name> stets bemüht war, <poss_nom_m_n_acc_n> Fachwissen durch regelmäßige Weiterbildungsseminare zu erweitern.;Sufficient;yes;978-3-648-02666-3
765;Immer ging <pers_pron_nom> außerordentlich großzügig vor, dabei äußerst ergebnisorientiert und sehr präzise.;Very Good;no;978-3-648-02666-3
765;Immer ging <title> <name> außerordentlich großzügig vor, dabei äußerst ergebnisorientiert und sehr präzise.;Very Good;yes;978-3-648-02666-3
766;Immer ging <pers_pron_nom> sehr großzügig vor, dabei äußerst ergebnisorientiert und präzise.;Good;no;978-3-648-02666-3
766;Immer ging <title> <name> sehr großzügig vor, dabei äußerst ergebnisorientiert und präzise.;Good;yes;978-3-648-02666-3
767;In Stresssituationen und unter Belastung behielt <pers_pron_nom> meist die Übersicht.;Sufficient;no;978-3-648-02666-3
767;In Stresssituationen und unter Belastung behielt <title> <name> meist die Übersicht.;Sufficient;yes;978-3-648-02666-3
768;In allen Situationen agierte <pers_pron_nom> außerordentlich verantwortungsbewusst, zielorientiert und gewissenhaft.;Very Good;no;978-3-648-02666-3
768;In allen Situationen agierte <title> <name> außerordentlich verantwortungsbewusst, zielorientiert und gewissenhaft.;Very Good;yes;978-3-648-02666-3
769;In allen Situationen agierte <pers_pron_nom> sehr verantwortungsbewusst, zielorientiert und gewissenhaft.;Good;no;978-3-648-02666-3
769;In allen Situationen agierte <title> <name> sehr verantwortungsbewusst, zielorientiert und gewissenhaft.;Good;yes;978-3-648-02666-3
770;In allen Situationen agierte <pers_pron_nom> äußerst verantwortungsbewusst, zielorientiert und gewissenhaft.;Very Good;no;978-3-648-02666-3
770;In allen Situationen agierte <title> <name> äußerst verantwortungsbewusst, zielorientiert und gewissenhaft.;Very Good;yes;978-3-648-02666-3
771;In diesem Umgang war <pers_pron_nom> jederzeit freundlich und respektvoll.;Good;no;978-3-648-02666-3
771;In diesem Umgang war <title> <name> jederzeit freundlich und respektvoll.;Good;yes;978-3-648-02666-3
772;In diesem Umgang war <pers_pron_nom> jederzeit sehr freundlich und respektvoll.;Very Good;no;978-3-648-02666-3
772;In diesem Umgang war <title> <name> jederzeit sehr freundlich und respektvoll.;Very Good;yes;978-3-648-02666-3
773;Jederzeit agierte <pers_pron_nom> verantwortungsbewusst, zielorientiert und gewissenhaft.;Satisfactory;no;978-3-648-02666-3
773;Jederzeit agierte <title> <name> verantwortungsbewusst, zielorientiert und gewissenhaft.;Satisfactory;yes;978-3-648-02666-3
774;Jederzeit ging <pers_pron_nom> sehr zügig vor, dabei äußerst ergebnisorientiert und präzise.;Very Good;no;978-3-648-02666-3
774;Jederzeit ging <title> <name> sehr zügig vor, dabei äußerst ergebnisorientiert und präzise.;Very Good;yes;978-3-648-02666-3
775;Jederzeit ging <pers_pron_nom> äußerst zügig vor, dabei stets äußerst ergebnisorientiert und präzise.;Very Good;no;978-3-648-02666-3
775;Jederzeit ging <title> <name> äußerst zügig vor, dabei stets äußerst ergebnisorientiert und präzise.;Very Good;yes;978-3-648-02666-3
776;Jederzeit ging <pers_pron_nom> äußerst zügig vor, dabei äußerst ergebnisorientiert und präzise.;Very Good;no;978-3-648-02666-3
776;Jederzeit ging <title> <name> äußerst zügig vor, dabei äußerst ergebnisorientiert und präzise.;Very Good;yes;978-3-648-02666-3
777;Jederzeit überzeugte <pers_pron_nom> durch <poss_nom_m_n_acc_n> kooperatives Auftreten.;Satisfactory;no;978-3-648-02666-3
777;Jederzeit überzeugte <title> <name> durch <poss_nom_m_n_acc_n> kooperatives Auftreten.;Satisfactory;yes;978-3-648-02666-3
778;Jederzeit überzeugte <pers_pron_nom> durch <poss_nom_m_n_acc_n> kooperatives, sicheres und zuvorkommendes Auftreten.;Good;no;978-3-648-02666-3
778;Jederzeit überzeugte <title> <name> durch <poss_nom_m_n_acc_n> kooperatives, sicheres und zuvorkommendes Auftreten.;Good;yes;978-3-648-02666-3
779;Jederzeit überzeugte <pers_pron_nom> durch <poss_nom_m_n_acc_n> sehr kooperatives, sicheres und zuvorkommendes Auftreten.;Very Good;no;978-3-648-02666-3
779;Jederzeit überzeugte <title> <name> durch <poss_nom_m_n_acc_n> sehr kooperatives, sicheres und zuvorkommendes Auftreten.;Very Good;yes;978-3-648-02666-3
780;Mit <poss_dat_pl_acc_m> Leistungen waren wir im Wesentlichen zufrieden.;Sufficient;no;978-3-648-02666-3
780;Mit <title_dat_acc> <name_s> Leistungen waren wir im Wesentlichen zufrieden.;Sufficient;yes;978-3-648-02666-3
781;Mit <poss_dat_pl_acc_m> Leistungen waren wir jederzeit äußerst zufrieden.;Very Good;no;978-3-648-02666-3
781;Mit <title_dat_acc> <name_s> Leistungen waren wir jederzeit äußerst zufrieden.;Very Good;yes;978-3-648-02666-3
782;Mit <poss_dat_pl_acc_m> Leistungen waren wir stets sehr zufrieden.;Good;no;978-3-648-02666-3
782;Mit <title_dat_acc> <name_s> Leistungen waren wir stets sehr zufrieden.;Good;yes;978-3-648-02666-3
783;Mit <poss_dat_pl_acc_m> Leistungen waren wir stets zufrieden.;Satisfactory;no;978-3-648-02666-3
783;Mit <title_dat_acc> <name_s> Leistungen waren wir stets zufrieden.;Satisfactory;yes;978-3-648-02666-3
784;Mit <poss_dat_pl_acc_m> Leistungen waren wir stets äußerst zufrieden.;Very Good;no;978-3-648-02666-3
784;Mit <title_dat_acc> <name_s> Leistungen waren wir stets äußerst zufrieden.;Very Good;yes;978-3-648-02666-3
785;Mit Erfolg nutzte <pers_pron_nom> alle Möglichkeiten, sich beruflich weiterzubilden.;Satisfactory;no;978-3-648-02666-3
785;Mit Erfolg nutzte <title> <name> alle Möglichkeiten, sich beruflich weiterzubilden.;Satisfactory;yes;978-3-648-02666-3
786;Prinzipiell zeigte <pers_pron_nom> ein kooperatives Auftreten.;Sufficient;no;978-3-648-02666-3
786;Prinzipiell zeigte <title> <name> ein kooperatives Auftreten.;Sufficient;yes;978-3-648-02666-3
787;Regelmäßig und erfolgreich besuchte <pers_pron_nom> Weiterbildungsveranstaltungen, um <poss_nom_w_pl_acc_w_pl> fachlichen Kenntnisse weiter auszubauen.;Good;no;978-3-648-02666-3
